dataset,detector,policy,options,length,ability,mechanism,n,n_target,n_clean,tp_correct,tp_wrongloc,fp,fn,tn,power,recall_all,fpr,fpr_ci_upper,brier,mse,recovery,at_stake,saved,saved_sheets,unearned
metrics,gated,metrics,ABCDE,46,0.4,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.4,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.4,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.4,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.4,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.4,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,288,0,8,0
metrics,gated,metrics,ABCDE,46,0.4,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,49,0,8,2
metrics,gated,metrics,ABCDE,46,0.55,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,28,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,139,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,22,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,8,0,8,3
metrics,gated,metrics,ABCDE,46,0.55,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,34,0,8,2
metrics,gated,metrics,ABCDE,46,0.55,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,41,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,38,0,8,11
metrics,gated,metrics,ABCDE,46,0.55,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,45,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,68,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,4,0,8,2
metrics,gated,metrics,ABCDE,46,0.55,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,67,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,58,0,8,2
metrics,gated,metrics,ABCDE,46,0.55,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,54,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,54,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,286,0,8,0
metrics,gated,metrics,ABCDE,46,0.55,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,64,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,91,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,167,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,27,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,21,0,8,2
metrics,gated,metrics,ABCDE,46,0.7,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,73,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,67,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,97,0,8,7
metrics,gated,metrics,ABCDE,46,0.7,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,56,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,64,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,7,0,8,3
metrics,gated,metrics,ABCDE,46,0.7,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,73,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,38,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,34,0,8,2
metrics,gated,metrics,ABCDE,46,0.7,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,53,0,8,2
metrics,gated,metrics,ABCDE,46,0.7,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,297,0,8,0
metrics,gated,metrics,ABCDE,46,0.7,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,54,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,67,0,8,1
metrics,gated,metrics,ABCDE,46,0.85,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,127,0,8,3
metrics,gated,metrics,ABCDE,46,0.85,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,47,0,8,2
metrics,gated,metrics,ABCDE,46,0.85,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,32,0,8,1
metrics,gated,metrics,ABCDE,46,0.85,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,70,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,76,0,8,1
metrics,gated,metrics,ABCDE,46,0.85,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,158,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,79,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,76,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,3,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,55,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,101,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,52,0,8,7
metrics,gated,metrics,ABCDE,46,0.85,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,98,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,289,0,8,0
metrics,gated,metrics,ABCDE,46,0.85,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,131,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,156,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,192,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,56,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,21,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,119,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,103,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,179,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,109,0,8,1
metrics,gated,metrics,ABCDE,46,0.95,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,112,0,8,3
metrics,gated,metrics,ABCDE,46,0.95,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,10,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,62,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,110,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,86,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,92,0,8,3
metrics,gated,metrics,ABCDE,46,0.95,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,280,0,8,0
metrics,gated,metrics,ABCDE,46,0.95,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,14,0,8,14
metrics,gated,metrics,ABCDE,90,0.26,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,1,0,8,19
metrics,gated,metrics,ABCDE,90,0.26,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,62,0,8,4
metrics,gated,metrics,ABCDE,90,0.26,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,18,0,8,3
metrics,gated,metrics,ABCDE,90,0.26,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,10,0,8,7
metrics,gated,metrics,ABCDE,90,0.26,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,28,0,8,28
metrics,gated,metrics,ABCDE,90,0.26,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,30,0,8,3
metrics,gated,metrics,ABCDE,90,0.26,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,22,0,8,1
metrics,gated,metrics,ABCDE,90,0.26,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,18,0,8,3
metrics,gated,metrics,ABCDE,90,0.26,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,32,0,8,1
metrics,gated,metrics,ABCDE,90,0.26,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,3,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,40,0,8,8
metrics,gated,metrics,ABCDE,90,0.26,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,30,0,8,4
metrics,gated,metrics,ABCDE,90,0.26,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,18,0,8,5
metrics,gated,metrics,ABCDE,90,0.26,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,18,0,8,18
metrics,gated,metrics,ABCDE,90,0.26,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,570,0,8,0
metrics,gated,metrics,ABCDE,90,0.26,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,68,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,77,0,8,5
metrics,gated,metrics,ABCDE,90,0.4,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,162,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,30,0,8,1
metrics,gated,metrics,ABCDE,90,0.4,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,20,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,61,0,8,10
metrics,gated,metrics,ABCDE,90,0.4,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,68,0,8,1
metrics,gated,metrics,ABCDE,90,0.4,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,87,0,8,7
metrics,gated,metrics,ABCDE,90,0.4,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,22,0,8,3
metrics,gated,metrics,ABCDE,90,0.4,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,62,0,8,3
metrics,gated,metrics,ABCDE,90,0.4,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,4,0,8,2
metrics,gated,metrics,ABCDE,90,0.4,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,124,0,8,9
metrics,gated,metrics,ABCDE,90,0.4,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,70,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,66,0,8,9
metrics,gated,metrics,ABCDE,90,0.4,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,53,0,8,9
metrics,gated,metrics,ABCDE,90,0.4,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,571,0,8,0
metrics,gated,metrics,ABCDE,90,0.4,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,113,0,8,1
metrics,gated,metrics,ABCDE,90,0.55,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,59,0,8,7
metrics,gated,metrics,ABCDE,90,0.55,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,183,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,42,0,8,1
metrics,gated,metrics,ABCDE,90,0.55,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,10,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,89,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,145,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,180,0,8,1
metrics,gated,metrics,ABCDE,90,0.55,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,66,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,78,0,8,1
metrics,gated,metrics,ABCDE,90,0.55,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,5,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,102,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,101,0,8,2
metrics,gated,metrics,ABCDE,90,0.55,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,149,0,8,1
metrics,gated,metrics,ABCDE,90,0.55,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,26,0,8,4
metrics,gated,metrics,ABCDE,90,0.55,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,565,0,8,0
metrics,gated,metrics,ABCDE,90,0.55,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.7,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,,0,0,8,0
metrics,gated,metrics,ABCDE,90,0.7,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,111,0,8,0
metrics,gated,metrics,ABCDE,90,0.7,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,129,0,8,0
metrics,gated,metrics,ABCDE,90,0.7,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,235,0,8,7
metrics,gated,metrics,ABCDE,90,0.7,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,113,0,8,1
metrics,gated,metrics,ABCDE,90,0.7,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,29,0,8,0
metrics,gated,metrics,ABCDE,90,0.7,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,133,0,8,0
metrics,gated,metrics,ABCDE,90,0.7,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,103,0,8,3
metrics,gated,metrics,ABCDE,90,0.7,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,207,0,8,0
metrics,gated,metrics,ABCDE,90,0.7,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,65,0,8,0
metrics,gated,metrics,ABCDE,90,0.7,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,156,0,8,0
metrics,gated,metrics,ABCDE,90,0.7,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0.0,5,0,8,2
